Id,PreId,TogetherPreId,Name,TaskDes,Type,Chapter,ChapterName,ServerLevel,AcceptLimitBaseLevel,AcceptLimitJobLevel,PushLevel,AcceptLimitProfession,AcceptLimitSex,AcceptLimitItem,AcceptLimitIdentity,FinishLimitIdentity,FinishLimitCD,AcceptNpc,FinishNpc,ItemAfterAccept,ItemBeforeFinish,AcceptAutoPath,Accepttype,Finishtype,ShortcutShowType,FindwayType,AbandonType,DestroyType,LimitTask,CycleNumber,TargetSubTasks,TargetSubTaskChoose,Target1,SpecialMes1,TargetDes1,Target2,SpecialMes2,TargetDes2,Target3,SpecialMes3,TargetDes3,Target4,SpecialMes4,TargetDes4,Target5,SpecialMes5,TargetDes5,TargetRunType,TaskTrigger,IsReminder,FinishTips,NpcFavors,RewardID,DescAcceptable,DescCanFinish,TalkScript,TaskAcceptScriptTag,TaskFinishScriptTag,HideSymbol,AwardExhibition,IsShield,OpenSystemLimit,LocalizationArea
2000330,2000320,,诅咒的梦境,你按照法阵方位帮她安置祭品。而后法阵发光，宝妮念念有词，一个不安的魂魄在法阵之中被召唤出来……,2,2000040,诅咒的梦境,,57=0,0=0,57=0,0,2,3060526=6|3060527=6|3060528=6,,,,14250=26,0=0,,,1,1,2,2,1,1,1,,,,,3|200582=1|26=56.73=9.83=176.61,,将搜集来的祭品安置在阵法之中，激活仪式,37|5=1,,等待宝妮施法,1|14251=26,Branch_2000330_exec,召唤出一个灵魂，看看是否可以沟通,,,,,,,2,1=0=11=200582=1=26=56.21=9.91=177.50|4=1=12=200582=1|4=2=7=140043=1=26=56.21=9.91=177.50=0|4=2=3=14251=26=56.21=9.91=177.50=129.98|4=1=15=2000330,,,,1500300,看来执行阵法没那么简单，需要你协助一下,不安的灵魂说到的内容，让宝妮想起了些什么,2000,Branch_2000330_accept,,,,,,
2000340,2000330,,诅咒的梦境,通过不安的灵魂，得知了诅咒梦境的根源所在，原来是梦罗克南部的阵法导致，只要去破坏阵法，就能消除梦罗克弥漫已久的恐怖气息。,2,2000040,诅咒的梦境,,57=0,0=0,57=0,0,2,,,,,14250=26,14250=26,,,1,1,1,2,1,1,1,,,,,5|0=1|28=71.92=12.46=95.15,,前往不安的灵魂说的梦罗克南部的可疑方位,2|140063=5|28=70.86=12.35=92.94,,果然发现了一个奇怪的阵法，并且有些异教徒守护，击败他们,2|140064=1|28=68.98=12.24=91.24,,击败异教徒之后，法阵中心出来一个黑色恶魔，看来是法阵的看守者，击败他！,27|4051=1|28=67.48=12.11=88.64,,宝妮给你的卷轴果然派上了用场，到法阵中间使用卷轴,,,,2,3=0=4=14250|4=1=4=14251|4=1=14=3=140063=10901|4=2=14=3=140064=10902|1=0=7=140063=5=28=67.41=12.13=88.57=5|4=2=8=140063=5|4=2=7=140064=1=28=67.41=12.13=88.57=0|4=3=8=140064=1|1=0=8=140043=1|1=0=24=2690961=28=67.48=12.11=88.64|2=0=25=2690961,,,,1500310,宝妮分析出了合理的解决办法，可是这里还要收拾残局,去找宝妮确认一下，阵法的问题是否真的解决了,2000,Branch_2000340_accept,Branch_2000340_finish,,,,,
2000410,1006090,,贤者回忆录,巴雷蒙德灵魂被某种力量封印，陷入沉睡。分析当前形势十分严峻，魔王梦罗克意识已经被唤醒，梦罗克城内异象丛生，受到总部召唤，撤离了刺客公会的佣兵后，贤者之间反倒人手紧张起来。,2,2000050,贤者回忆录,,60=0,0=0,60=0,0,2,,,,,14260=57,0=0,,,1,1,2,2,1,1,1,,,,,15|3060529=10|17=126.06=28.27=92.89,,前往花园，找到指定数量的蜂蜜结晶、噬人花汁液和巨大花根茎,15|3060530=10|17=154.98=37.48=169.75,,,4|3060531=1|17=109.65=28.45=90.13,,,,,,,,,1,5=0=3=14260=57=70.74=10.21=72.88=203.73|5=0=3=14261=57=48.44=10.21=61.52=96.96|1=0=11=200583=1=17=109.26=28.44=89.32|2=0=12=200583=1,,,,1500320,巴雷蒙德信徒杰罗姆希望你帮助贤者之间做一些事，看能否帮助巴雷蒙德从昏迷之中恢复,你收集到了特殊治愈药剂的材料，去贤者之间交给杰罗姆,2000,Branch_2000410_accept,,,,,,
2000420,2000410,,贤者回忆录,巴雷蒙德突然遭到刺客暗杀，你想信徒打探他被暗杀的原因，却得知了很多关于大贤者前半生的东西,2,2000050,贤者回忆录,,60=0,0=0,60=0,0,2,3060529=10|3060530=10|3060531=1,,,,14260=57,0=0,,,1,1,2,2,1,1,1,,,,,7|2239=1||57=61.03=10.21=68.06,,击败突然闯进来的杀手,1|14260=57,Branch_2000420_exec1,询问杰罗姆为何会有人刺杀巴雷蒙德,27|4052=1|57=69.15=10.21=71.76,,查看信徒杰罗姆给你的关于佣兵之乱的报告，了解巴雷蒙德的经历,1|14261=57,Branch_2000420_exec2,询问阿德里安更多关于巴雷蒙德的经历,27|4053=1|57=50.00=10.21=62.39,,查看阿德里安给你的记录了巴雷蒙德心路历程的笔记,2,3=0=3=14263=57=61.01=10.21=71.18=180.00|1=0=14=3=140065=10905|4=3=22=4031|2=0=22=4032|1=0=24=803001=57=61.03=10.21=63.13|4=1=25=803001|1=0=1=2239|4=1=2=2239,,,,1500330,拿到药剂材料的杰罗姆很快要着手制作药剂,佣兵之乱的报告和大贤者的笔记，让你进一步了解了他，而阿德里安似乎还想补充些什么,2000,Branch_2000420_accept,,,,,,
2000430,2000420,,贤者回忆录,巴雷蒙德的安全问题亟待解决，人手不足这样下去不是长久之计，信徒阿德里安在担忧的同时似乎突然想到了 方法，可以解决燃眉之急,2,2000050,贤者回忆录,,60=0,0=0,60=0,0,2,,,,,14261=57,14260=57,,3060532=12,1,1,1,2,1,1,1,,,,,15|3060532=12|521=273.19=36.78=267.07,,击败邪骸矿工，获得足量地心辐射石,,,,,,,,,,,,,2,3=0=4=14260|3=0=4=14261|3=0=4=14263,,,,1500340,在你提出疑问后，阿德里安似乎突然想到了什么重要的东西,将魔物核心交由杰罗姆，他会想办法激活巨大人形兵器,2000,Branch_2000430_accept,Branch_2000430_finish,,,,,
2000810,1006280,,光与暗的终点,黑白双子的献祭让所有人始料未及。对于阻止魔王梦罗克复苏，似乎没人能比大贤者更值得信赖。所以复苏巴雷蒙德成了更为重要的事。,2,2000090,光与暗的终点,,63=0,0=0,63=0,0,2,,,,,14310=7,0=0,,,1,3,2,2,1,1,1,,,,,1|14311=516,Branch_2000810_exec,前往斯芬克斯密穴寻找宝妮，询问她的新想法,27|4062=1|516=119.28=25.67=106.95,,使用符咒进入以太位面,2|140071=10|516=119.28=25.67=106.95,,击败以太位面的灵魂吞食者，收集足量的灵魂碎片,,,,,,,2,1=0=3=14311=516=119.28=25.61=108.80=0|4=2=10=3311001|4=3=23=3311001|4=2=7=140071=10=516=119.54=25.67=106.88=15|4=3=8=140071=10|4=3=14=1=0=10915,,,,1500350,接到了宝妮的信件，信中说她有新的想法，要你前往斯芬克斯密穴的老地方找她,,2001,,,,,,,
2000820,2000810,,光与暗的终点,你和宝妮商量打算故技重施，寻找未经圣痕腐化处理的黑白修士的灵魂，或许能够得到想要的线索。,2,2000090,光与暗的终点,,63=0,0=0,63=0,0,2,,,,,14311=516,0=0,,,1,1,2,2,1,1,1,,,,,15|3060536=1|516=136.77=24.59=135.22,,在斯芬克斯密穴收集宝妮需要的其它招魂材料,15|3060535=10|516=145.31=24.59=113.30,,,,,,,,,,,,1,1=0=7=1102=10=516=145.31=24.59=113.30=30|2=0=8=1102=10|1=0=11=200588=1=516=136.77=24.59=135.22|2=0=12=200588=1,,,,1500360,与宝妮商议决定进入以太位面搜集黑白修士的灵魂碎片，试试是否可以复原灵魂,,2001,Branch_2000820_accept,,,,,,
2000830,2000820,,光与暗的终点,成功召唤出了白衣修士的灵魂，但是听闻黑衣死亡的消息似乎有些让他接受不了，需要配合宝妮想让他冷静下来。,2,2000090,光与暗的终点,,63=0,0=0,63=0,0,2,3060535=10|3060536=1,,,,14311=516,0=0,,,1,1,2,2,1,1,1,,,,,3|200589=1|516=119.59=25.61=116.54,,辅助宝妮的阵法,1|14312=516,Branch_2000830_exec,召唤出了白衣之灵，他似乎有些迷惘,2|140072=1|516=119.19=25.61=111.86,,击败暴怒的白衣之灵,,,,,,,2,1=0=11=200589=1=516=119.59=25.61=116.54|4=1=12=200589=1|4=1=3=14312=516=119.34=25.61=112.95=172.96|4=2=4=14312|4=2=7=140072=1=516=119.34=25.61=112.95=0|4=3=8=140072=1|4=2=24=2690910=516=119.34=25.61=112.95|4=3=25=2690910|4=1=24=2690911=516=119.34=23.61=112.95|4=2=25=2690911|3=0=3=14314=516=119.34=25.61=112.95=172.96|1=0=15=2000830,,,,1500370,集齐了宝妮要求的材料，去帮助宝妮完成仪式，复原出白衣之灵吧,,2001,Branch_2000830_accept,,,,,,
2000840,2000830,,光与暗的终点,白衣执意用教国的方法希望恢复黑衣的灵魂，却是用献祭自己灵魂的方式。召唤出黑衣灵魂询问是否知道拯救巴雷蒙德的方法。,2,2000090,光与暗的终点,,63=0,0=0,63=0,0,2,,,,,14314=516,0=0,,,1,1,2,2,1,1,1,,,,,15|3060537=10|516=119.65=24.67=151.31,,收集恢复黑衣之灵的材料，然后交给宝妮,15|3060538=10|516=148.30=24.59=112.19,,,,,,,,,,,,1,1=0=7=1115=5=516=148.30=24.59=112.19=15|2=0=8=1115=5,,,,1500380,白衣执意用教国的方法希望恢复黑衣的灵魂，却是用牺牲自己灵魂的方式……,,2001,Branch_2000840_accept,,,,,,
2000850,2000840,,光与暗的终点,已经集齐了恢复黑衣灵魂的材料，现在按照步骤实施，召唤出黑衣之灵再做下步打算。,2,2000090,光与暗的终点,,63=0,0=0,63=0,0,2,3060537=10|3060538=10,,,,14311=516,14311=516,,,1,1,1,2,1,1,1,,,,,3|200590=1|516=119.54=25.61=111.74,,帮助宝妮将收集到的材料安置在白衣之灵周围,37|5=1|516=121.28=25.61=110.62,,等待宝妮施法,1|14313=516,Branch_2000850_exec,召唤出了黑衣之灵，他似乎还有些混乱,,,,,,,2,1=0=11=200590=1=516=119=25.61=112.75|4=2=4=14314|4=1=12=200590=1|4=2=24=2690912=516=119.34=23.61=112.95|2=0=25=2690912|4=2=3=14313=516=119.34=25.61=112.95=172.96|2=0=4=14313|2=0=9=100068|3=0=4=14311|1=0=15=2000830|4=1=15=2000850,,,,1500390,恢复白衣修士的灵魂还需要些东西，凑齐后给宝妮,经历了这些事，应该得到一些结论，与宝妮交谈看是否有下一步计划,2001,Branch_2000850_accept,Branch_2000850_finish,,,,,
2000710,1006500,,彼女的身份,你受到贤者之间的联系，表示有人往这里寄了一些东西，却是寄给你的。于是你回到贤者之剑，与信徒对话后得知是白衣修士寄来的，是一本记载着与露克希相关的调查报告。,2,2000080,彼女的身份,,67=0,0=0,67=0,0,2,,,,,1283=7,0=0,,,1,3,2,2,1,1,1,1006910,,,,1|1283=7,Branch_2000710_exec,从邮箱处领取自己的物品,27|4060=1|7=39.35=9.80=133.31,,查看这物品是一份调查报告，看看里面写了什么,,,,,,,,,,2,4=2=22=4044|1=0=3=14301=7=107.65=10.78=117.79=327.50|4=1=16=4050,,,,1500400,有人在邮箱里给你留了邮件，请你尽快去取,,2001,,,,,,,
2000720,2000710,,彼女的身份,露克希的调查报告让你想到了 白衣修士走之前说的话，她的特殊性让你重新开始对她的生死生疑，你决定去她的墓地看看。,2,2000080,彼女的身份,,67=0,0=0,67=0,0,2,,,,,14301=7,3511=41,,,1,1,1,2,1,1,1,,,,,3|200587=1|7=174.04=10.77=202.65,,前往露克希的墓碑处调查是否有异常,2|140070=3|7=170.03=10.77=205.96,,让受惊扰的灵魂安息,1|14302=7,Branch_2000720_exec,发现了露克希墓碑的异常，询问赛依连是否得知发生过什么,27|4061=1|7=98.53=9.80=186.15,,查看赛依连调出的记载相关案件的卷宗,,,,2,4=1=14=3=140070=10913|4=2=14=1=0=10914|1=0=3=14302=7=100.15=9.80=185.56=176.61|2=0=22=4045|1=0=11=200587=1=7=174.04=10.77=202.65|4=1=12=200587=1|4=1=7=140070=3=7=170.03=10.77=205.96=4|4=2=8=140070=3,,,,1500410,从调查报告中，你也因此生疑，决定去找宝妮询问一下有没有这种可能,去大教堂找班波询问是否知道此事相关讯息,2001,Branch_2000720_accept,Branch_2000720_finish,,,,,
2000730,2000720,,彼女的身份,露克希的墓地出现过奇怪的问题，这个猜想似乎有成立的可能，但是还是有众多谜题，去找宝妮寻求验证方法。,2,2000080,彼女的身份,,67=0,0=0,67=0,0,2,,,,,14301=7,14301=7,,3150137=5|3150147=5,1,1,1,2,1,1,1,,,,,15|3150147=5|38=116.97=13.24=168.31,,收集制作灵魂甲壳的材料：泥灵粉末和人形魂石,15|3150137=5|38=93.12=13.29=165.30,,,,,,,,,,,,1,1=0=4=14302|3=0=4=14301,,,,1500420,露克希的墓地出果然出现了端倪，但是这件事被古娜刻意隐藏下来，将调查报告告知宝妮,收集齐了宝妮说的制作灵魂甲壳的材料，回去找她吧,2001,Branch_2000730_accept,Branch_2000730_finish,,,,,
2001010,1006700,,魔神之塔,,2,2000110,魔神之塔,,71=0,0=0,71=0,0,2,,,,,14330=26,14331=58,,3060545=10,1,1,1,2,1,1,1,,,,,27|4074=1|26=114.27=9.91=147.24,,查看梦罗克城主给你的尘封的史书,15|3060545=10|516=119.78=25.67=97.58,,前往斯芬克斯地底击败诺可伊收集足够的亡灵召唤书,,,,,,,,,,2,5=0=3=14330=26=114.38=9.91=145.72=359.69|4=2=4=14330|2=0=3=14331=58=49.56=10.91=70.67=180.00|3=0=24=2690929=58=49.62=9.91=64.69|3=0=3=14332=58=49.62=10.91=64.69=180.00|4=1=22=4054|4=1=7=1115=10=516=119.20=25.67=110.84=12|4=2=8=1115=10,,,,1500430,梦罗克城主联系你，说他在睡梦之中有一股意识与他沟通，他相信这并不是梦境，而是危机预告,凑齐了亡灵召唤书，交给梦罗克城主召唤所罗门王的意志吧,2002,Branch_2001010_accept,Branch_2001010_finish,,,,,
2001020,2001010,,魔神之塔,,2,2000110,魔神之塔,,71=0,0=0,71=0,0,2,,,,,14332=58,0=0,,,1,1,2,2,1,1,1,,,,,1|14333=26,Branch_2001020_exec,按照所罗门王的意志提示，去找在梦罗克城中的露希尔,5|0=1|26=145.17=9.91=187.26,,通过露希尔给你开的传送门前往魔神之塔,2|140088=10|66=84.11=65.15=177.91,,击败出现在此处正在举行仪式的蒲公英团,3|200599=1|66=76.41=65.94=177.70,,查看封印是否受损,,,,2,1=0=3=14333=26=140.82=9.91=182.24=180.00|2=0=4=14333|4=1=24=2690931=26=145.17=9.91=187.26|4=2=20=26=18|4=2=7=140088=10=66=77.04=65.94=177.71=15|4=3=8=140088=10|4=3=11=200599=1=66=75.91=65.94=177.73|2=0=12=200599=1|4=2=24=2690932=66=72.11=65.94=177.78|2=0=3=14334=66=72.83=65.96=172.29=358.40|4=2=18=66=88.80=63.89=177.38=0.00,,,,1500440,所罗门王的意识被召唤出来，他似乎有什么话要说,,2002,Branch_2001020_accept,,,,,,
2001030,2001020,,魔神之塔,,2,2000110,魔神之塔,,71=0,0=0,71=0,0,2,,,,,14334=66,0=0,,,1,1,2,2,1,1,1,,,,,2|140089=1|66=75.27=65.94=177.60,,竟然有异世界魔物从封印裂隙钻了出来，消灭它！,1|14334=66,Branch_2001030_exec,看来事态比想象的严重，问问露希尔有没有解决方法,15|3060546=10|66=105.37=64.00=170.18,,找到并击败远古魔物，收集足量的远古咒文,,,,,,,2,1=0=7=140089=1=66=76.59=65.94=177.59=0|4=1=8=140089=1|1=0=24=2690934=66=76.59=65.94=177.59|4=1=25=2690934|4=2=7=140092=10=66=111.86=64.00=177.95=15|4=3=8=140092=10|3=0=25=2690931,,,,1500450,露希尔此时出现在魔神之塔，似乎是为了使命而来,,2002,Branch_2001030_accept,,,,,,
2001040,2001030,,魔神之塔,,2,2000110,魔神之塔,,71=0,0=0,71=0,0,2,3060546=10,,,,14334=66,14331=58,,,1,1,1,2,1,1,1,,,,,5|0=1|66=79.58=65.97=177.66,,从露克希开的传送门中回梦罗克监狱，找所罗门王的意识,1|14332=58,Branch_2001040_exec,将魔神之塔的情况反映给所罗门王的意志,,,,,,,,,,2,2=0=25=2690929|3=0=4=14331|2=0=4=14332|2=0=25=2690932|2=0=4=14334|1=0=24=2690933=66=79.58=65.97=177.66|4=1=25=2690933|4=1=18=58=50.15=10.71=52.08=0.00|3=0=21=26=18,,,,1500460,将集齐的远古咒文交给露希尔吧，她会尝试将封印修复,将魔神之塔的遭遇和所罗门王的意志的危机感告知城主,2002,Branch_2001040_accept,Branch_2001040_finish,,,,,
2001110,1006910,,时空救援,,2,2000120,时空救援,,75=0,0=0,75=0,0,2,,,,,14340=53,0=0,,,1,1,2,2,1,1,1,,,,,1|14341=53,Branch_2001110_exec1,按照福金助手提供的方位，找到福金,2|1197=20|53=207.50=1.52=205.14,,击退围困福金的黑蛇,1|14341=53,Branch_2001110_exec2,福金看来遇到了其他的困难，应该还需要其他帮助,5|0=1|53=205.15=1.52=208.08,,前往空间裂隙之中,,,,2,5=0=3=14340=53=208.31=1.52=153.65=270.00|1=0=3=14341=53=221.49=1.52=208.04=275.35|4=4=4=14341|4=1=7=1197=20=53=202.33=1.52=207.8=35|4=2=8=1197=20|4=3=24=2690935=53=205.15=1.52=208.08|4=4=25=2690935,,,,1500470,福金似乎遇到了麻烦，他的助手在吉芬旷野发出请援需求,,2002,Branch_2001110_accept,,,,,,
2001120,2001110,,时空救援,,2,2000120,时空救援,,75=0,0=0,75=0,0,2,,,,,0=0,0=0,,,1,2,2,2,1,1,1,,,,,1|14342=2234|2234=203=1.52=208|53=203=1.52=208,Branch_2001120_exec1,空间裂隙之中突然出现了一个和福金长相相同却更加沧桑的人,2|140090=10|2234=201.09=1.52=203.33|53=201.09=1.52=203.33,,击败吞食灵找到福金的记忆石,3|200600=1|2234=198.11=1.52=197.30|53=198.11=1.52=197.30,,记忆石已经被未来福金做过调试，里面有他想要传达给现代福金的讯息,1|14342=2234|2234=203=1.52=208|53=203=1.52=208,Branch_2001120_exec2,问问未来福金还有没有其他的交代，他似乎到了要回去的时间点了,5|0=1|2234=205.15=1.52=208.08|53=205.15=1.52=208.08,,将记忆石带给现代的福金吧,2,1=0=1=2234|1=1=10=3311001|4=1=7=140090=10=2234=197.49=1.52=196.19=15|4=2=8=140090=10|4=2=11=200600=1=2234=197.49=1.52=196.19|2=0=23=3311001|2=0=2=2234|1=0=3=14342=2234=203.80=1.52=208.16=250|2=0=4=14342|4=2=24=2690937=2234=197.49=1.52=196.19|4=3=12=200600=1|4=3=25=2690937|4=4=24=2690936=2234=205.15=1.52=208.08|2=0=25=2690936|2=0=3=14343=53=221.49=1.52=208.04=275.35,,,,1500480,,,2002,,,,,,,
2001130,2001120,,时空救援,,2,2000120,时空救援,,75=0,0=0,75=0,0,2,,,,,14343=53,14344=53,,,1,1,1,2,1,1,1,,,,,27|4075=1|53=220.43=1.52=208.00,,喝下变身药水，以福金的姿态识破时空逃犯的诡计,1|14340=53,Branch_2001130_exec,以福金身份和被控制的助手对话，引出时空波动装置,3|200601=1|53=207.23=1.52=150.34,,破坏时空波动装置，为时间调停者消除危机,2|140091=1|53=207.23=1.52=150.34,,击败时空逃犯,,,,2,4=2=4=14340|4=2=3=14345=53=208.31=1.52=153.65=270.00|3=0=4=14345|4=1=24=2690938=53=220.43=1.52=208.00|4=2=25=2690938|4=2=11=200601=1=53=206.14=1.52=149.45|4=3=12=200601=1|4=3=7=140091=1=53=206.14=1.52=149.45=0|2=0=8=140091=1|4=3=4=14343|4=4=3=14344=53=210.85=1.52=150.05=236.24|3=0=4=14344|4=1=10=908301|4=2=23=908301|4=2=3=14346=53=206.14=1.52=149.45=0|4=3=4=14346|4=2=24=2690953=53=206.14=1.52=149.45|4=3=25=2690953,,,,1500490,已经从空间裂隙之中出来，将记忆石交给现代的福金,借助未来福金的帮助，似乎消除了一场灾难，和现代福金沟通一下,2002,Branch_2001130_accept,Branch_2001130_finish,,,,,
2001210,1007080,,恶魔法则,,2,2001210,恶魔法则,,79=0,0=0,79=0,0,2,,,,,4322=42,0=0,,,1,1,2,2,1,1,1,,,,,5|0=1|49=43.97=17.98=58.48,,前往吉芬地下，寻找能量波动源头,2|140093=3|49=44.26=17.98=54.63,,击退不该出现在图书馆的蒲公英团,,,,,,,,,,2,4=1=7=140093=3=49=44.00=17.98=48.54=3|4=1=14=3=140093=10927|4=2=8=140093=3,,,,1500500,魔法师公会的超魔导师凯特琳娜有事找你帮忙,,2002,Branch_2001210_accept,,,,,,11
2001220,2001210,,恶魔法则,,2,2001210,恶魔法则,,79=0,0=0,79=0,0,2,,,,,4350=49,0=0,,,1,1,2,2,1,1,1,,,,,5|0=1|49=35.06=17.98=61.24,,通过传送门，前往地底3层,2|140094=1|520=149.50=25.22=74.95,,击败神志不清的塔姬乌斯，解除她的异常状态,,,,,,,,,,2,1=0=24=2690940=49=35.06=17.98=61.24|4=1=25=2690940|4=1=18=520=146.25=25.22=68.51=30.45|4=1=7=140094=1=520=151.34=25.22=77.25=0|4=2=8=140094=1|4=2=3=14350=520=151.34=25.22=77.25=210.45,,,,1500510,击败了潜藏在图书馆中的蒲公英团，图书管理员似乎有话要说,,2002,Branch_2001220_accept,,,,,,11
2001230,2001220,,恶魔法则,,2,2001210,恶魔法则,,79=0,0=0,79=0,0,2,,,,,14350=520,0=0,,,1,1,2,2,1,1,1,,,,,5|0=1|520=192.37=29.82=77.74,,前往塔姬乌丝所说的能量波动点,3|200602=1|520=202.70=29.82=78.24,,尝试破坏法阵阻止恶魔完成仪式,2|140095=1|520=205.04=29.82=77.44,,击败被仪式污染的灵魂,,,,,,,2,1=0=4=14350|4=1=3=14351=520=193.94=29.82=81.98=151.29|4=1=14=2=14351=10928|4=1=11=200602=1=520=202.70=29.82=78.24|4=2=12=200602=1|4=2=7=140095=1=520=206.88=29.82=77.47=0|2=0=8=140095=1|2=0=3=14353=520=206.88=29.82=77.47=210|4=1=24=2690941=520=193.94=29.82=81.98|2=0=25=2690941|1=0=24=2690942=520=206.88=29.82=77.47|2=0=25=2690942|2=0=3=14352=520=202.87=29.82=79.92=199.58|2=0=16=4054|1=0=3=14354=520=151.34=25.22=77.25=210.45|4=1=4=14354,,,,1500520,塔姬乌丝似乎恢复了清醒，问问她这吉芬地下到底发生了什么,,2002,Branch_2001230_accept,,,,,,11
2001240,2001230,,恶魔法则,,2,2001210,恶魔法则,,79=0,0=0,79=0,0,2,,,,,14352=520,14352=520,,,1,1,1,2,1,1,1,,,,,1|14353=520,Branch_2001240_exec1,塔姬乌丝老师的灵魂似乎有什么要说,1|14351=520,Branch_2001240_exec2,塔姬乌丝似乎极为失落，安慰安慰她,,,,,,,,,,2,3=0=4=14351|4=1=4=14353|3=0=4=14352,,,,1500530,看着被圣痕侵蚀了灵魂的巫师，巴雷蒙德紧锁眉头,此次事件并非偶然而是蓄谋已久，和巴雷蒙德商量看看是否有应对策略,2002,Branch_2001240_accept,Branch_2001240_finish,,,,,11
2001310,1007310,,神使的夙愿,,2,2001310,神使的夙愿,,83=0,0=0,83=0,0,2,,,,,14360=25,0=0,,,1,3,2,2,1,1,1,,,,,1|14360=25,Branch_2001310_exec,在梦罗克西部找到了巴雷蒙德，问问他有什么事要和你详谈,,,,,,,,,,,,,2,5=0=3=14360=25=95.16=12.26=153.30=238.00|4=1=22=4055,,,,1500540,大贤者巴雷蒙德有事找你帮忙，拆开信件看看吧,,2002,Branch_2001310_accept,,,,,,11
2001320,2001310,,神使的夙愿,,2,2001310,神使的夙愿,,83=0,0=0,83=0,0,2,,,,,14360=25,0=0,,,1,1,2,2,1,1,1,,,,,5|0=1|25=135.55=12.39=141.23,,在梦罗克西部寻找高的地方,3|200603=1|25=134.43=21.39=149.69,,爬上金字塔顶，安置联系福金的超时空雷达,1|14361=25,Branch_2001320_exec,去巴雷蒙德那里看看超时空雷达的呼叫是否生效<color=$$Blue$$>（先寻找从塔顶下来的方法）</color>,2|140096=5|38=96.52=13.34=149.61,,找到并击败远古巨石怪收集生物能量,,,,2,4=1=14=1=0=10929|4=1=11=200603=1=25=133.51=21.39=150.25|4=2=12=200603=1|4=2=3=14361=25=96.14=12.26=154.49=233.00|4=3=7=140096=5=38=96.52=13.34=149.61=10|2=0=8=140096=5|4=2=3=14367=25=133.51=21.39=150.25=0|4=3=4=14367,,,,1500550,你觉得洛基说的对，决定复苏露希尔意识，和巴雷蒙德商量下接下来如何推进,,2002,Branch_2001320_accept,,,,,,11
2001330,2001320,,神使的夙愿,,2,2001310,神使的夙愿,,83=0,0=0,83=0,0,2,,,,,14361=25,0=0,,,1,1,2,2,1,1,1,,,,,27|4077=1|25=94.78=12.25=154.22,,查看福金调取的露希尔相关的数据，看能否找到什么线索,1|14361=25,Branch_2001330_exec,了解福金对此数据的看法,5|0=1|25=99.32=12.27=150.1,,通过传送门前往神冢,,,,,,,2,2=0=4=14360|2=0=4=14361|4=2=24=2690943=25=99.32=12.27=150.1|4=3=20=25=24|2=0=3=14362=72=77.82=72.14=282.35=140|2=0=3=14363=72=83.62=72.14=282.35=225|2=0=3=14364=72=80.72=72.14=289.93=180|2=0=3=14365=72=80.72=72.14=297.02=180|4=1=22=4056|2=0=24=2690947=72=80.72=72.14=289.93|4=3=18=72=80.72=72.10=266.49=47.79|2=0=20=72=3,,,,1500560,将收集到的生物能量交给福金，顺便问下是否调到了露希尔的相关数据,,2002,Branch_2001330_accept,,,,,,11
2001340,2001330,,神使的夙愿,,2,2001310,神使的夙愿,,83=0,0=0,83=0,0,2,,,,,14364=72,0=0,,,1,1,2,2,1,1,1,,,,,3|200604=1|72=67.49=72.12=300.04,,找回露希尔的记忆石,1|14363=72,Branch_2001340_exec,需要的东西都集齐了，交给福金吧,3|200605=1|72=80.72=72.12=296.38,,给露希尔注入生物能量，帮助福金唤醒露希尔,1|14366=72,Branch_2001340_finish,终于复苏了露希尔的意识，看她恢复的如何,5|0=1|72=80.72=72.14=266.49,,通过传送门返回梦罗克,2,4=3=4=14365|4=3=3=14366=72=80.72=72.14=297.02=184.0|3=0=4=14366|3=0=4=14364|3=0=4=14363|3=0=4=14362|1=0=11=200604=1=72=66.80=72.14=300.63|4=1=12=200604=1|4=2=11=200605=1=72=80.72=72.12=296.38|4=3=12=200605=1|4=3=16=4055|3=0=25=2690947|2=0=24=2690946=72=80.72=72.14=297.02|3=0=25=2690946|4=5=18=26=114.8=9.87=83.42=34|4=4=24=2690954=72=80.72=72.14=266.49|2=0=25=2690954|3=0=21=25=24|3=0=25=2690943|4=4=21=72=3,,,,1500570,到了神冢之中，洛基有话想说,,2002,Branch_2001340_accept,,,,,,11
2001410,1007670,,骑士的镇魂歌,,2,2001410,骑士的镇魂歌,,91=0,0=0,91=0,0,2,,,,,14368=55,14368=55,,,1,1,1,2,1,1,1,,,,,3|201089=1|55=133.19=24.89=122.42,,使用空间仪进入奇异空间位面,2|150090=15|5060=49.40=8.47=57.92|55=132.91=24.89=123.06,,消灭从位面裂隙涌入的恶魔,1|14369=5060|55=132.91=24.89=123.06,Branch_2001410_target3,与突然出现的赤骑士对话,,,,,,,2,5=0=3=14368=55=130.58=24.89=125.48=90|5=0=11=201089=1=55=132.99=24.89=121.6=0|4=1=17=5060=49.57=8.47=39.56=0|4=1=20=55=8|4=2=3=14369=5060=49.4=8.47=62=180|4=3=4=14369|4=3=7=150093=1=5060=49.4=8.47=60=1|2=0=12=201089=1|2=0=8=150093=1|2=0=21=55=8,,,,1500580,听说福金需要人手帮忙，快去看看吧,导致空间力量紊乱的另有其人，把你的发现告诉福金,2001,Branch_2001410_accept,Branch_2001410_finish,,,,,9
